"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2832","RPL36AL",-2.8618064567973,12.3542004692458,-3.79271334522313,0.000601519905792094,0.00161179992938382,-1.6468747943833
"3033","ADAM17",-1.01011882225534,12.3162291057224,-3.80405666974968,0.000582703373559849,0.00156493685063112,-1.64756236787768
"429","EEF1D",-0.287120651151316,19.1481124944832,-3.81214371964786,0.000569639350596057,0.00153509667280629,-1.66122862268473
"1763","H2BC15",0.801918956567342,14.1982548007115,3.79144591721079,0.000603658687447531,0.0016138630215434,-1.66830690955511
"2032","HMGCL",-0.757286210355296,13.6237960555058,-3.7922603040737,0.000602283563933184,0.00161201435159415,-1.68150558715393
"2014","SLC27A1",-0.568265446180464,15.6241600549264,-3.79037147270064,0.000605477600600282,0.00161689261859056,-1.6864019570769
"146","ANPEP",2.14693790628361,16.4987901137529,3.78698266787744,0.000611249447003583,0.00163045949777653,-1.69550068705641
"1543","HSD11B1",-1.03942261248312,15.0584726615114,-3.79653713756753,0.000595111827318184,0.00159644333198666,-1.69930198498971
"177","MPRIP",-0.73396839173151,17.1590573627424,-3.78193797754176,0.000619940835480999,0.00164991025966613,-1.7105539460784
"2008","SNRPE",0.641326398260936,14.3242122703024,3.78537193118706,0.000614011594542078,0.00163597665528838,-1.7251712127379
"2398","CRADD",0.712182860697023,14.0154300929846,3.78093798957884,0.000621677906777994,0.00165266798667701,-1.72709369120891
"2030","EIF1AX",-1.22911711849302,11.3556570756628,-3.74137861955424,0.00069432308973732,0.00182521053021249,-1.73188242332156
"1368","TTYH3",0.847505165090968,14.1912416890216,3.77153586732335,0.000638243356251769,0.00169479485815504,-1.73916883574393
"1697","ITPR3",1.34432075006258,13.4908349036969,3.76756773663304,0.000645362784805882,0.00170984881637334,-1.76160748959572
"405","ETFA",0.572469610683649,18.2328057167945,3.77040414324845,0.000640266022708156,0.0016982534100628,-1.76315832127502
"1822","NDUFA5",-0.760159351545673,13.7446422390164,-3.75632587783855,0.000665953985861666,0.00175650950633312,-1.77569310701611
"1089","SKP1",1.6967866861125,14.6409048527512,3.76619205005464,0.000647848945951876,0.00171450933171103,-1.7782066534218
"368","PCYOX1",0.599871819526698,17.4421965006039,3.76444614121478,0.000651017583332799,0.00172096352185957,-1.78312519960639
"246","MYO1D",1.35689328606293,16.5365829542901,3.75240357604368,0.000673287401202947,0.00177386781233134,-1.79866276785964
"3069","DDX55",0.661578294978616,14.6824462938471,3.75119543308256,0.000675561992918803,0.00177787408404301,-1.81233191188798
"170","HSD17B4",0.588345368412598,18.4307611802041,3.75978919426483,0.000659543281952483,0.00174154877810073,-1.81830425788778
"846","KRT1",-1.48969866906971,13.8155761699483,-3.73060677670126,0.000715491607651563,0.00187667320449654,-1.83449010002577
"725","NAGK",-0.465345903286024,16.9644376032826,-3.73566191834698,0.000705480493203708,0.00185247550442577,-1.85943934821712
"160","PSMD2",0.244174696092268,18.0720608967084,3.71078340908971,0.000756097027751389,0.00197220884008604,-1.86967582003158
"2254","MRPS36",-0.892557286541545,14.0057080044127,-3.72266693320744,0.000731494559849561,0.00191651574680585,-1.87520257003227
"2029","BPNT2",0.62277450325891,15.5949341492936,3.72030996411717,0.000736311597909351,0.00192485892225083,-1.87941510401995
"1791","RMDN3",-0.750953478320926,12.621445017845,-3.68836922085369,0.000804704480378918,0.00207830576641127,-1.88162719411979
"1511","CARM1",0.345883935299354,17.2815661426687,3.70423354947322,0.000769998507484109,0.0020018263292696,-1.88412280533538
"746","CAVIN3",0.729110912366657,17.5048353301064,3.72175218156454,0.000733360433627266,0.00191927181186803,-1.8929844968231
"730","PSMA2",0.691083876015775,16.8681920043878,3.71198781196206,0.000753567436445649,0.00196778739218033,-1.90631407186942
"2315","FHL1",0.530155365605258,15.3846396418757,3.70630340482185,0.000765578843502901,0.0019931333027599,-1.91787779656062
"456","PTGR1",0.64334442861616,16.8825179625117,3.70305007481198,0.00077253663689085,0.00200621298434871,-1.92411044090409
"2722","LUZP1",-0.851180736552702,11.4988830780826,-3.69080513194149,0.000799278607204525,0.00206655587257486,-1.92855994594371
"2391","SRRM1",-0.849289198192344,13.8869734516733,-3.69451095381309,0.00079109205400935,0.00204763453716141,-1.93148359424901
"1454","SNAP23",-0.752637035508451,14.3532734209872,-3.70088729128683,0.000777196018132958,0.00201609264109738,-1.9449180976035
"1906","HBA2",-0.704929497705367,14.7669545747802,-3.7061951011039,0.000765809487828867,0.0019931333027599,-1.94819283968864
"827","AK1",0.314396513367576,17.4482074826882,3.69943161205233,0.000780347389361532,0.00202204301551043,-1.95726288841033
"1978","ARFGAP1",-0.532611880329442,14.9091437345523,-3.67847612327022,0.000827110266929207,0.00212453813662208,-1.96757458429902
"766","ACSL3",1.50559876342531,14.9193101622649,3.68628600418794,0.000809373063963618,0.00208807624160417,-1.97972212479813
"2177","GNPNAT1",0.828341510291514,13.9356462875289,3.67927053474962,0.000825288983593089,0.00212217167209652,-1.98447734019603
"614","HEXB",0.728516002201387,17.0198333584866,3.68416804008718,0.000814146438003302,0.00209809541072326,-1.98488767015803
"1473","PRKACB",1.06404477398178,14.2513930869573,3.67940935106422,0.000824971129884131,0.00212217167209652,-2.0083593925277
"2164","SMAD3",-1.20281837398315,12.9092362563497,-3.65605178656671,0.000880158197939325,0.00224855149592733,-2.01987841307254
"1659","TMED4",-0.432421924750055,16.4758135777382,-3.67441034059887,0.000836492728841357,0.00214630016823495,-2.03194628610266
"123","CAND1",0.371950596439514,18.7454216614797,3.66029277365208,0.0008698790486597,0.00222711704314829,-2.04436780666811
"1275","UACA",0.879946798304874,15.2747697766105,3.66897418480662,0.000849198868177117,0.00217653362082787,-2.04680492852075
"830","EMD",0.663537830509388,16.0684747930942,3.65923708844225,0.000872426853381058,0.00223121748402661,-2.0662756084871
"30","VCP",-0.209433643797679,20.0542301413841,-3.65273977077481,0.000888267478445728,0.00226436185316219,-2.06748705829854
"426","NIBAN1",1.6824084303011,15.6033203969733,3.65522168915999,0.000882183882803783,0.00225128744118108,-2.08930462839658
"1492","',RTCA
""1504",0.948100243363508,13.1416599273915,3.62443915446082,0.000960574604376722,0.00243290538895844,-2.0914247535574
"903","DLAT",0.852949932903375,15.0870197597103,3.64795727072915,0.000900104987345186,0.00229206000017273,-2.09650299770864
"2070","SLC25A20",-0.772905926723872,14.9413996296136,-3.63634137267238,0.000929496030106835,0.00235925903013123,-2.09943901171073
"953","RAB21",-1.39422272995394,14.8135267298495,-3.63998132078779,0.000920187512317028,0.00234067114783555,-2.10162111987018
"961","MAN2B1",-0.643131126335085,14.7803253168412,-3.62798112142097,0.000951222343226648,0.00241180890895531,-2.11599192148855
"1303","ATP6V1C1",-0.500352967635123,17.3220016120962,-3.63669117642913,0.00092859752435674,0.00235925903013123,-2.12145683923386
"728","STRAP",-0.411934829387482,16.3965443875358,-3.622650846058,0.000965330228158162,0.00244232690772205,-2.12891292254176
"1684","NIT2",0.80728193545053,13.3666690424466,3.59898601803478,0.00103044782328514,0.00259316538666634,-2.1593056989862
"1868","COPS5",-0.530633085338633,17.0134044551404,-3.60932305694908,0.00100149734548052,0.00252570132689099,-2.16830327229663
"2725","ACSF3",-0.766476706541364,13.138732016492,-3.60939159904216,0.00100130803409894,0.00252570132689099,-2.19402710398906
"219","RCN1",0.30442323906337,18.5121275176861,3.61300029120332,0.00099138967161614,0.00250557003823243,-2.19700969646244
"125","TUBA4A",-0.727495949044008,16.3929355472505,-3.60382028597103,0.00101680934817947,0.0025615773963752,-2.21130932545186
"2771","APAF1",1.66282840505535,14.3322644687316,3.58480988561605,0.00107146939157966,0.00269352326795826,-2.22084326731705
"3567","SLC17A5",0.632446174055457,12.5826374391862,3.5645289594965,0.0011329118886373,0.00283288041718637,-2.26292179995686
"625","G3BP1",-0.689048611322399,16.206680358047,-3.57918291853145,0.00108818610178033,0.00272972641276386,-2.27667091922404
"2380","NUDCD1",-0.718001610676557,14.4363563766225,-3.58425099578396,0.00107311858539596,0.00269479619208059,-2.27852928272491
"128","TUBB3",-0.782143093834209,17.3336710719174,-3.57603088092433,0.00109766010271923,0.00275056591095851,-2.28934616070376
"80","PDIA4",0.22525691667459,19.4248626859926,3.56621708712457,0.0011276703655855,0.00282276722086051,-2.30379112591776
"250","PRDX6",0.338719071343873,19.5147678548149,3.56360900418493,0.00113577818820644,0.00283703916079533,-2.31082808868932
"2535","TIMP3",-0.794545748243784,14.5570452498573,-3.56275928990527,0.0011384318608934,0.00284065854813401,-2.31523437517646
"1333","CCDC80",-0.650514743563244,15.990955024605,-3.56042556888325,0.00114575096324379,0.00285589933544277,-2.33700950859856
"851","UBQLN1",-0.615642663750016,15.3797669908046,-3.55584571189798,0.00116024682716169,0.00288897784418929,-2.34765907585237
"1218","VPS29",-0.977039608892401,13.9829364477935,-3.52587989742058,0.00125955668367793,0.00311651066118842,-2.36571686583324
"388","PDLIM5",-0.309124129892055,17.8303802932732,-3.53306119968057,0.00123503514601073,0.00306226380051872,-2.3783605768332
"1057","CAPG",0.52840565641866,16.0207941615699,3.538378976982,0.00121717443893043,0.00302433859536138,-2.38636129226621
"231","CYB5R3",0.462787514848352,20.0223240688086,3.53933595163092,0.00121398684925961,0.00301960020100651,-2.39588629252449
"147","STAT1",0.584813552019177,18.0905439268498,3.51497350617172,0.00129769872437163,0.00319079623781887,-2.40299044479821
"677","ERLIN2",0.714512726377868,15.7628665724423,3.537005084014,0.00122176487187225,0.00303254901881553,-2.40671934510946
"397","QARS1",0.357366935894845,17.0832554571615,3.526689401316,0.00125676920297539,0.00311288002165543,-2.41527725455677
"396","ARCN1",0.235489845907812,18.350263613941,3.51691650968466,0.00129082302038799,0.00318052317876162,-2.42388626837087
"1688","RPA2",-0.66634855749762,14.299882391385,-3.51958809585122,0.00128142643311596,0.00316157178380294,-2.42678089025236
"1198","ADSS2",-0.685097404416999,15.7691167707388,-3.52063111328688,0.00127777583787262,0.00315827612757196,-2.42785187375609
"486","ALDH2",0.723116414904207,16.7552161283429,3.5194841591879,0.00128179076561307,0.00316157178380294,-2.43318167882642
"619","EIF3E",0.842558555854429,16.2941367500763,3.51535860799797,0.00129633316419098,0.00319076576321745,-2.45424525164681
"525","ARHGDIA",-0.315684601873764,19.1382469668485,-3.50285535602058,0.00134138506718824,0.0032947770712811,-2.45560904308616
"1942","RAB3GAP2",-1.45126337893666,11.3078908183444,-3.48433307207116,0.00141090995651503,0.00344402244043731,-2.46307517043552
"1662","LZIC",1.08360178576701,13.7191180265103,3.49173551418767,0.00138271745825701,0.00338220722673239,-2.465060520604
"1603","PGM5",-0.692314218489803,14.433268686692,-3.49034957063842,0.00138795423743892,0.0033914985408093,-2.47836970005196
"748","TTC37",-1.25367086641163,16.3903672537249,-3.47443225677358,0.00144948458358935,0.00353087257035504,-2.48345640782417
"736","RCN2",-0.80426394389032,15.8988616766123,-3.49994453503392,0.0013520880012782,0.00331761030906763,-2.48617443248985
"942","CIRBP",-1.25683055630546,14.9434530158359,-3.49854058147195,0.0013572796490537,0.00332688712314826,-2.48649172345743
"2710","NCDN",-1.14738718121876,14.8471009171841,-3.49282607847993,0.00137861016044315,0.00337566226201969,-2.53024675891433
"1520","VPS51",1.34117790733625,15.3894852246022,3.48369578901139,0.00141336280379603,0.00344644207999074,-2.54740325654031
"666","GSPT2",-1.56339592286447,11.6416065431688,-3.44547327440167,0.0015682306350883,0.00378107140852579,-2.55020983476035
"1610","PTK7",-0.717462546828568,13.8442631678168,-3.46374540085314,0.00149226133787977,0.00362011546781944,-2.5601183581421
"1590","FKBP1A",-1.29209965014354,12.4935950596891,-3.45232237698693,0.0015393281642038,0.00373045818210952,-2.56415848948775
"148","CTNNA1",0.440345408615472,17.9790221909596,3.46852642549514,0.00147297593927346,0.00358069821114104,-2.57109252913066
"318","GAA",0.708020798974267,17.9290782248072,3.46882162271862,0.00147179309157081,0.00358069821114104,-2.58198404618012
"1169","HMGB1",-0.690575077697495,15.7059873969835,-3.46554142109838,0.00148498832140429,0.00360618173210227,-2.58200831564494
"1796","KCTD12",0.58745561585852,14.2457827367634,3.44680263310701,0.00156258034836374,0.00377516850557552,-2.58749821042318
"2440","STX8",0.689068118412021,14.784201332116,3.44882105647933,0.00155403870934363,0.00375838284782798,-2.60368317273098
"578","VDAC2",0.258281570035203,18.947612054222,3.45005548654977,0.00154883696547615,0.00374964842360654,-2.60625824943492
"259","RPL3",0.253502896547903,18.7563182695725,3.44554753071503,0.00156791449938335,0.00378107140852579,-2.60735633444742
"1263","SPR",-0.814032575222279,14.1026176872218,-3.4341219823169,0.001617285248094,0.00387556769817648,-2.63518936323019
"49","GCN1",0.436296060843082,18.3771068471324,3.44214026714414,0.00158248377298992,0.00380764973133697,-2.63569828940859
"843","DLD",-0.282279698573655,16.5936175347698,-3.42392501503835,0.00166260720048055,0.00398012972460216,-2.6403866250954
"1639","SLC9A3R1",-1.16326614275917,14.4330322575299,-3.44390427404944,0.00157492478885566,0.00379333263750934,-2.64754346170349
"196","HSPA1A",0.818310863601602,16.5459039843856,3.43735311894552,0.0016031735971421,0.00384565955448736,-2.64848115717771
"197","HSPA1B",0.818310863601602,16.5459039843856,3.43735311894552,0.0016031735971421,0.00384565955448736,-2.64848115717771
"641","NEXN",-0.884505074173116,16.8370968926327,-3.43908099083664,0.00159567598182343,0.00383547804805264,-2.66299230023191
"3369","TPD52",-0.443227696227216,13.2082225409612,-3.42261579154342,0.00166851396523459,0.00398617622089481,-2.67121401474121
"3370","SCRN2",-0.443227696227216,13.2082225409612,-3.42261579154342,0.00166851396523459,0.00398617622089481,-2.67121401474121
"2361","KYAT3",1.58200970887473,11.066913581403,3.40260399011311,0.00176135027490364,0.00418675801232135,-2.6864058767661
"2372","PANK4",-0.517640047648642,14.7882546911648,-3.41621306637749,0.00169769265624668,0.0040517806512446,-2.69262232246674
"599","ALDH7A1",0.45597485383075,17.2739203658942,3.41328388969352,0.00171120454519931,0.00407989920887762,-2.71203490788834
"2119","IMPDH1",-0.41496259216331,14.1763129087504,-3.39769235017349,0.00178488327523797,0.00423415972133917,-2.7133146553416
"2280","SPECC1L",-0.694397102675834,14.3054497263373,-3.41050788597958,0.00172410522666687,0.0041065051762429,-2.72430105429793
"2043","H3C1",-0.788159244233065,14.2067148248996,-3.40759240619816,0.00173775470092584,0.00413483913701628,-2.72564657731567
"115","PTBP1",0.463259607506997,19.07179070216,3.39793390241498,0.00178371890433,0.00423415972133917,-2.73360165437851
"1098","UCHL3",0.28503744949492,18.4660040271473,3.3959658034766,0.00179322715402998,0.00424967801929918,-2.73665231406428
"2571","ADAMTS1",-0.683818234276558,13.6728882556722,-3.39285014110551,0.00180837911356944,0.00427698891654637,-2.74533177767157
"1296","AKR7A2",1.42406128734185,14.5930134829902,3.37435343012888,0.00190089480955623,0.00448679675769129,-2.76552667211962
"1260","RALA",0.733712077838934,15.3552581920634,3.38789792531254,0.00183271587744071,0.004330204447901,-2.76832450157954
"1000","P3H3",1.41448856045814,11.9992914301965,3.3609936817192,0.00197052476042174,0.00462338048266117,-2.78301990443286
"1997","SNRPA1",0.84730777722795,14.2152398465552,3.39421452947914,0.00180172880322116,0.00426553867268624,-2.78660696776762
"2242","SLC25A10",1.99641512471055,14.5703918598566,3.367984247476,0.00193379074823741,0.00455987858434382,-2.8011790897654
"373","CTSD",0.353595769765391,19.7446589224115,3.36757001125684,0.00193594903581749,0.0045604074190386,-2.80161168735748
"585","PABPC4",-0.5468085517524,15.4905373226013,-3.36221877734543,0.0019640391098234,0.00461512681927302,-2.80326529918012
"1985","TRIP10",2.09074947543743,11.2631071998636,3.31605700988216,0.00222313301782983,0.00510015223845734,-2.81794820525964
"1086","GSTM2",0.584285770858059,15.0333565202438,3.34984135270486,0.00203051753762591,0.00474055480566524,-2.82299323800021
"261","HUWE1",0.553113010499881,17.3664626062381,3.36694184868722,0.00193922635103647,0.0045635685985469,-2.83619616169005
"1105","FUS",1.02636240259763,15.0402825880894,3.35938253373149,0.00197908545503526,0.00463885040056973,-2.83872535682613
"1002","EIF3H",-0.85365701501235,15.3274242273958,-3.34455852746013,0.00205954363425842,0.00478935294830508,-2.84421362951805
"718","RPS15A",0.216265521406623,18.5824410873352,3.34151218235317,0.00207646196746658,0.00482393824560216,-2.84647818628886
"1138","GET3",-0.679695277757234,15.3178874235059,-3.35763813842654,0.00198839437064064,0.00465604163452892,-2.84729093824014
"1581","FNDC3B",1.079857280522,13.5523181416862,3.34535937982685,0.00205511796735641,0.00478496333717029,-2.85616405199394
"783","DST",-1.04918744627523,15.9214836090183,-3.36202761790163,0.00196504975680666,0.00461512681927302,-2.85680193160958
"2128","PFDN6",-0.586572513864071,13.6981176316668,-3.34073126126928,0.00208082033774561,0.00482930546890172,-2.85837195387036
"1422","SNX3",1.00309999951802,14.4400292136935,3.34807091178654,0.00204020111489454,0.00475845126500626,-2.86111097964656
"784","GSTM3",0.744282126313238,16.6644528980093,3.35205172403493,0.00201848957932378,0.00472182383734671,-2.87531232878885
"107","PFKP",-0.325231327040155,18.7435148398566,-3.3504692131034,0.00202709400078305,0.00473725238240479,-2.8830099998748
"3553","HFM1",0.942906683992193,13.5501668924421,3.34526722954292,0.00205562674323728,0.00478496333717029,-2.88700086055863
"2037","EMC7",0.859679898399463,12.1088524013219,3.31646504471164,0.00222070554983686,0.00510015223845734,-2.89669627941151
"2943","TIMM50",-0.546157363259986,14.369905225037,-3.33543604370283,0.002110605451286,0.00488880909050333,-2.89846046784742
"691","CD99",-1.1802978506907,17.3166762854363,-3.33387384678202,0.00211947044553459,0.0049045253293136,-2.90438811510377
"2752","CRKL",-1.44545195988163,11.9296870161733,-3.3219946613224,0.00218805822834225,0.00503851689690531,-2.91038103892865
"2349","MMGT1",1.04102726799816,12.2557612522206,3.32683470900449,0.00215985997965087,0.00498331686107314,-2.91235992521924
"3020","SART1",0.654786211818497,14.6805788884086,3.32977345944261,0.00214290898090963,0.00495272178077634,-2.9177106730298
"370","CAMK2D",-0.482471367708876,17.4762878576208,-3.33943487972916,0.00208807489504872,0.00484137719028996,-2.91912001684826
"3511","FN3KRP",-0.826081107162176,13.2776377185446,-3.32949683517541,0.00214449912560333,0.00495272178077634,-2.92603476958897
"1232","KPNA4",1.01980276129973,14.3657396973553,3.31599938553806,0.00222347603949709,0.00510015223845734,-2.92867324504274
"110","PYGB",-0.609263935504989,17.8486421783927,-3.32444606745743,0.00217373247561612,0.00501042148338496,-2.93926949361779
"692","TPP2",0.6560138849359,16.2329910322249,3.32044798068572,0.00219714335067828,0.00505450148380428,-2.95612739443304
"937","PSMB4",-0.624602387772538,15.6572691766442,-3.31319902944594,0.002240207002826,0.00513353558081993,-2.96947479109243
"2221","MICAL3",1.7204432183667,12.08713452921,3.27960254658271,0.00245056584382762,0.00558302827028554,-2.97335393210739
"389","PSMC1",-0.349106254539885,17.2939828259669,-3.30357118799726,0.00229865394515466,0.00526235534240261,-2.99918027489155
"1611","EML2",-0.920921579924634,13.7465846627973,-3.29494869570765,0.00235223450042484,0.00537979529777087,-2.99973059326974
"1618","ALG5",-0.74703657049062,13.9259194038358,-3.28782626067001,0.00239739304783737,0.00547246157483109,-3.00731693370914
"1695","RAB32",-0.656992150753027,14.2306128786366,-3.29417209005361,0.00235711860856391,0.00538574193700939,-3.00791143558895
"1844","TRIM3",-1.23938986103354,14.7409591394083,-3.28683371828045,0.00240375155772815,0.00548166941307832,-3.03480420170176
"2049","PPID",0.806208552289509,12.4369136310157,3.27194817985893,0.00250106942669636,0.00569258852138032,-3.03590698688302
"2564","LAMTOR3",-1.10134355252107,13.1004380798925,-3.27094994345043,0.00250772869878988,0.00570224134208924,-3.04284654074301
"2609","VPS36",0.778450215546883,13.3075952549925,3.26971135592587,0.00251601492991705,0.00571557148819307,-3.0461803802164
"1387","NUMA1",1.05537940643687,13.8612230399279,3.2652883721215,0.00254581912963201,0.00577771078698005,-3.0517172962296
"1300","CYP51A1",0.840886706072065,14.5443763324176,3.25337818674436,0.00262776280577971,0.00593511944064037,-3.05985790291473
"391","PAK2",0.511132700249892,17.0972357708188,3.26335807669684,0.00255893190668506,0.00580188599611863,-3.06862188488816
"2854","SNRPB",-1.33430312165199,11.2549373936235,-3.23763619348391,0.00273994267310545,0.00617075914344094,-3.07960462634966
"1498","SVIL",1.37459588003878,12.6488992788765,3.24269893904168,0.00270337507884235,0.00609422412610923,-3.08227181871345
"1732","SRR",-1.0108219869341,13.5199917253437,-3.25351693057141,0.00262679388195784,0.00593511944064037,-3.08511343507514
"496","EIF3F",0.411483972392618,17.5568218477512,3.26118549749892,0.00257376776736271,0.00582991776699449,-3.10165312625966
"1104","HSPE1",0.813705715513048,18.2872682460424,3.2241336753463,0.00283979334095245,0.00633513027243698,-3.1222527610486
"1109","OPA1",0.433679853415774,18.8960878787102,3.25178906472316,0.00263888489261488,0.00595453643711567,-3.13214905868323
"1155","EXOC2",-1.60261364765409,14.730298187712,-3.25520135369088,0.00261505783130829,0.00591776042823892,-3.1331561688217
"837","GALNT2",0.414385013797205,16.4703714037637,3.23403575651664,0.00276623504968568,0.0062062628422063,-3.14132504926051
"2563","LRP10",0.424002773981773,15.1986129978803,3.2366589671627,0.00274705523028509,0.00618087426814145,-3.1546975220549
"687","RRAS",-0.483804575077227,15.8692301915144,-3.23586828097219,0.0027528229889663,0.00618205391236431,-3.15557533335851
"909","ATP5MG",0.444769198067766,16.1800210629746,3.23078308464892,0.00279019479844188,0.00623280746933979,-3.17364114695641
"627","HEXA",1.34563332625701,15.6808008655981,3.23236346889693,0.00277852877405723,0.00622791905820053,-3.1798129012479
"1573","FAM114A2",-1.51225024985259,14.2237119683513,-3.23196840682332,0.00278144065660594,0.00622852523103209,-3.18066511791978
"351","TARS1",0.60882929380482,17.7923009476816,3.2358895851717,0.00275266743137991,0.00618205391236431,-3.18383204438411
"1404","LAMP2",0.866112267061637,14.8736415777654,3.20663874029893,0.00297434003787291,0.00661650359368332,-3.19409707713092
"892","ZC3HAV1",0.637330297685526,15.8235486966959,3.23083562307177,0.00278980622195595,0.00623280746933979,-3.19587640248522
"2168","EIF2B5",-1.08452880890548,13.4116141473172,-3.19895830872259,0.00303530835790905,0.00674576541748306,-3.19612975920113
"2426","HMGN2",-0.863072067436652,12.6663892404915,-3.19550400128865,0.00306311587392552,0.00679475750772943,-3.20457062697095
"921","ABCC1",-0.54796867446434,15.7045305044808,-3.22131110566706,0.00286110054296362,0.00637663051068829,-3.20519053010091
"531","NNMT",1.24566496470756,18.8277277265959,3.23063602478668,0.00279128273436082,0.00623280746933979,-3.2072128729273
"873","GPS1",0.742870588151088,15.0095799247493,3.21149532321947,0.0029363924106596,0.00653825618917407,-3.22355558375628
"2748","SUPT16H",-0.756170100300456,13.2747211183139,-3.19633905042328,0.00305637147513451,0.00678618073292578,-3.22624962761081
"2332","GGCX",-2.17304507302368,12.8031580737937,-3.19312800076923,0.00308238368679012,0.00682465796568178,-3.24164545753634
"1533","PELP1",-1.37626194810057,13.5463902383834,-3.18999933619761,0.0031079313607472,0.00687476749403554,-3.26609988958447
"324","CAPNS1",-0.255572475688316,18.8860157311447,-3.19498451625333,0.00306731872716966,0.00679768567543801,-3.26676778510158
"1416","SNX6",-0.41615835572872,17.1357384572263,-3.18902276957813,0.00311594692713591,0.00688603828883457,-3.27769907838454
"1230","PRPSAP1",-0.710536399479869,13.7165168255517,-3.17913508755944,0.00319822117597763,0.00706124113572588,-3.28127604395675
"3125","SLC9A1",-1.21147297661072,14.4548869611412,-3.16300666656001,0.00333688053072848,0.00733305152978356,-3.30646549897035
"1165","HSPG2",0.75176156052326,14.9220450881419,3.16193844716836,0.00334626349762071,0.00734682432717843,-3.33859057620636
"1268","NAGLU",-0.550486957104774,15.7405076729708,-3.16594224444218,0.00331122396848891,0.00728345719934407,-3.33905534889744
"1935","BPNT1",0.867077711180248,16.7900140740511,3.1740758733215,0.00324111453180064,0.00714924982786333,-3.34142959585977
"717","SEC24A",1.15776887892941,13.526709808391,3.14438630738325,0.00350407936299172,0.00767901406871234,-3.34274783366003
"37","LMNA",0.274078642869652,20.9933290703451,3.17110583101408,0.00326654996217162,0.00719862131850531,-3.34965240908232
"824","BSG",-0.691430280965713,16.9453233687797,-3.16778448091016,0.00329521908722428,0.00725502017523329,-3.35495009737027
"1905","LMOD1",-0.530558662538126,15.8084606792911,-3.14233114039524,0.00352301425178802,0.00771334039527962,-3.36140727538655
"2050","PRPF31",0.506373199742277,13.4947431198902,3.13243817310085,0.00361553071935331,0.00790122468603809,-3.37909227815907
"504","ACAA2",0.319347750915399,17.0859872293265,3.13368212113381,0.00360377195082593,0.00788283326535023,-3.38940210118512
"1931","SNRPD3",-0.578084351575213,12.9470059383539,-3.12766189136907,0.00366101960522739,0.0079932261380798,-3.39067853415394
"1279","GMPPA",0.932405961968374,16.0596652969744,3.14906570852812,0.00346132704174789,0.00759238061808514,-3.39680885062954
"2346","TOLLIP",0.691526347600757,14.0436343722127,3.11874303609196,0.00374742191864298,0.00815167978243557,-3.42446711179385
"2212","VPS45",0.75544669004118,13.4656061120423,3.10880790863619,0.00384594950339567,0.00834291529807451,-3.44040415562807
"703","ALDH3A2",0.670604251040814,15.8913519049607,3.11452689474129,0.00378893731997479,0.00823439096820328,-3.44851081580311
"1973","LSM7",1.34665699632041,11.7529766250656,3.05035390194714,0.00447730068155911,0.00958898729075056,-3.45289690277524
"2047","H3C3",0.811432986229245,16.6751416796143,3.12138845000431,0.00372159414990861,0.00811372793003236,-3.46129907941421
"11","VIM",-0.302117140916819,23.4444588009921,-3.1208811310547,0.00372653407473481,0.00811372793003236,-3.48191382536135
"31","GAPDH",0.302117140916817,23.3139991265052,3.12088113105468,0.00372653407473496,0.00811372793003236,-3.48191382536139
"1121","H4C12",-0.953611791505712,12.7523287176595,-3.08662523030234,0.00407488761585978,0.00878298445904694,-3.48457052176626
"330","RPS4X",-0.291193444899559,18.1414506972662,-3.11388517591723,0.00379529436137735,0.00824061151392982,-3.48692148599774
"291","UCHL1",-0.370286400960382,19.6980212227207,-3.10156139258954,0.00391936008412764,0.00849434841762223,-3.4983913554558
"1749","SLTM",0.650700455390278,14.9059346193897,3.09883908006037,0.00394728057576172,0.00854700422189729,-3.49904265959002
"1635","PALM",-0.979757518666029,13.8652986601567,-3.0894730354299,0.00404478924030252,0.0087420834359609,-3.50921548744163
"2503","SPNS1",-0.666788812312493,13.4347888664207,-3.08804443166688,0.0040598616530447,0.0087586036394139,-3.51728691674006
"2504","CTIF",-0.666788812312493,13.4347888664207,-3.08804443166688,0.0040598616530447,0.0087586036394139,-3.51728691674006
"1379","RAPH1",-0.252581173564464,17.9021406909104,-3.07913487056973,0.00415507060714649,0.00893946760187174,-3.52866405283294
"789","ALCAM",-0.900766213343042,16.5148648662234,-3.09314547461994,0.00400628663945437,0.00866681091360863,-3.53301420006748
"2895","COX17",-0.679780843139169,15.0707889233311,-3.07007810931286,0.00425402035036379,0.00914401092630611,-3.56224234315964
"621","DYNC1LI2",-0.56778090876703,16.6450447722782,-3.08262379875941,0.00411753782554629,0.00886680748186133,-3.5670094095184
"1702","ATP13A1",2.9245022378177,11.4379682822094,3.03183439341696,0.0046970093342751,0.0100050117526836,-3.57159311321751
"1360","SAMM50",1.7488025151412,13.6778840660171,3.05740655288559,0.00439621824190092,0.00943246825696304,-3.57685933961963
"39","ACTA1",-3.09578967409103,13.9068302294415,-3.05082075666493,0.0044718898958483,0.00958610579491845,-3.58758165588019
"271","TAGLN2",-0.233602076107286,20.6890692288751,-3.04530871969407,0.00453617059105683,0.00970625249883123,-3.6133066241543
"2607","MYO18A",-0.662267874801141,15.1838836518365,-3.06020471103223,0.00436443562820679,0.00937280438188671,-3.6157514643545
